NAME,DATE,PRCP,AWND,PGTM,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT08,State,Year,Value,High Wind,Flood,Heat,Strong Wind,Excessive Heat,Cold/Wind Chill
"YORK AIRPORT, PA US",17/4/2015,0.02,4.47,1646,75,47,310,310,13,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/4/2015,0,2.24,1402,80,41,320,310,13,23,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/4/2015,0.04,10.29,2325,66,41,100,110,21,29.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/4/2015,0.77,8.28,155,78,50,100,100,25.1,32,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/4/2015,0.11,9.17,939,63,40,280,270,23,31.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/4/2015,0.05,8.28,1157,67,40,290,270,25.1,38.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/4/2015,0,10.96,749,49,35,290,290,21.9,30,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/4/2015,0,13.2,102,56,31,310,310,23,33.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/4/2015,0,2.68,2116,55,26,280,240,10.1,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/4/2015,0,4.7,1322,62,35,360,300,15,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/4/2015,0,6.71,1146,58,32,310,310,18.1,23.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/4/2015,0,7.61,1101,70,40,300,300,16.1,21,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/4/2015,0,2.91,1146,75,35,320,310,13,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/4/2015,0.32,4.92,1701,70,42,50,50,23.9,34,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/5/2015,0,4.7,729,61,49,60,80,10.1,18.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/5/2015,0,3.36,1220,75,49,350,340,14.1,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/5/2015,0,3.58,1225,79,41,300,280,12.1,15,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/5/2015,0,5.59,1144,83,45,200,200,18.1,25.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/5/2015,0,3.36,58,80,53,320,220,12.1,19,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/5/2015,0,5.82,1044,76,56,40,50,16.1,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/5/2015,0,2.46,1119,80,51,120,140,8.9,19,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/5/2015,0,3.58,1729,83,53,140,150,13,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/5/2015,0,2.68,1527,77,50,130,150,13,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/5/2015,0,4.25,1724,83,56,150,150,12.1,16.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/5/2015,0,4.92,1300,84,61,140,140,16.1,21.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/5/2015,0,9.84,1758,85,60,280,280,25.1,34,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/5/2015,0,11.18,738,66,52,310,300,21.9,29.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/5/2015,0,3.58,706,70,38,10,10,12.1,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/5/2015,0,5.14,1833,76,49,200,110,14.1,21.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/5/2015,0.61,2.01,1601,88,53,310,300,23,33.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/5/2015,0.02,1.34,1332,79,64,30,20,8.1,10.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/5/2015,1.17,2.91,1643,87,63,190,200,29.1,38.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/5/2015,0.05,4.7,1611,85,61,300,280,14.1,23,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/5/2015,0,7.38,101,65,47,350,310,17,23.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/5/2015,0,2.01,2238,57,50,290,290,8.1,12.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/5/2015,0,8.95,1402,73,48,290,300,23.9,34,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/5/2015,0,4.47,1050,69,36,200,310,10.1,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/5/2015,0,2.24,1504,80,41,200,200,10.1,12.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/5/2015,0,4.92,1504,83,57,210,200,15,23,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/5/2015,0,4.7,1259,84,61,150,230,10.1,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/5/2015,0.61,4.25,1314,84,65,280,290,30,48.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/5/2015,0.05,2.46,1429,86,62,360,310,12.1,15,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/5/2015,0,3.58,1454,84,56,150,170,12.1,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/5/2015,0,5.14,1416,85,66,200,200,15,21,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/5/2015,1.18,4.03,2141,88,67,280,280,19.9,25.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/6/2015,1.26,4.7,1526,82,59,20,20,19.9,27.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/6/2015,0.25,6.71,307,60,54,50,50,13,16.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/6/2015,0,5.14,804,64,56,100,90,14.1,18.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/6/2015,0.05,4.92,622,63,55,120,130,13,16.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/6/2015,0,2.91,1117,76,54,80,120,8.1,11,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/6/2015,0.01,5.82,929,77,52,360,340,16.1,21,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/6/2015,0,5.82,1443,74,49,150,140,16.1,23,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/6/2015,0.66,6.71,1739,85,63,260,260,25.1,38.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/6/2015,0.02,7.16,1037,82,59,270,280,19.9,25.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/6/2015,0,3.8,1710,81,54,200,200,13,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/6/2015,0,4.7,1554,89,64,10,220,12.1,16.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/6/2015,0.01,3.36,1659,91,65,210,280,14.1,23,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/6/2015,0,4.47,46,83,70,10,270,8.9,12.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/6/2015,0.13,1.79,1655,88,68,250,240,10.1,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/6/2015,0.22,5.14,449,86,71,300,260,13,18.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/6/2015,0,5.82,1505,87,66,270,290,21,25.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/6/2015,0.27,2.91,1649,83,61,200,220,10.1,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/6/2015,1.44,2.01,1814,82,66,330,340,13,16.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/6/2015,1.06,5.14,957,85,67,310,300,14.1,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/6/2015,0.68,4.92,1615,84,69,120,130,15,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/6/2015,0.11,6.71,1940,88,71,310,330,18.1,25.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/6/2015,0,4.92,1448,87,64,290,290,14.1,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/6/2015,0.74,7.16,1548,89,67,320,330,31.1,40.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/6/2015,0,4.92,1457,81,59,320,310,13,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/6/2015,0.19,2.01,1405,78,56,300,290,8.9,11,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/6/2015,0,2.24,1425,80,64,10,80,8.1,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/6/2015,1.49,10.51,1344,70,60,100,100,19.9,27.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/6/2015,0.14,4.92,1430,74,58,270,260,15,25.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/6/2015,0,4.7,1057,80,53,280,260,12.1,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/6/2015,0.63,4.7,2223,84,65,260,250,21.9,33.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/7/2015,0.02,4.7,1202,81,61,310,270,14.1,21,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/7/2015,0,0.89,913,75,58,50,50,6,8.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/7/2015,0,2.91,1439,79,57,140,140,10.1,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/7/2015,0.51,2.46,1322,70,65,130,110,8.9,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/7/2015,0,2.01,1723,82,62,150,90,8.1,11,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/7/2015,0.04,5.82,1534,83,69,130,120,14.1,18.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/7/2015,0,5.14,2357,86,69,210,200,13,19,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/7/2015,0.21,3.58,0,84,73,200,210,13,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/7/2015,0.36,5.59,1643,86,72,250,250,23.9,34,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/7/2015,0,5.82,816,81,65,360,340,12.1,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/7/2015,0,2.91,1038,83,61,360,10,10.1,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/7/2015,0,1.57,1652,85,58,340,320,8.1,10.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/7/2015,0,3.13,1838,81,61,200,200,10.1,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/7/2015,0.16,3.36,2357,84,71,260,280,12.1,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/7/2015,0.44,7.61,6,80,60,360,230,16.1,25.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/7/2015,0,2.91,839,79,54,360,60,8.9,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/7/2015,0,3.8,1350,78,57,150,190,12.1,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/7/2015,2.2,3.36,1921,88,70,150,140,25.1,36,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/7/2015,0,2.68,1720,91,68,230,210,8.1,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/7/2015,0,3.58,1139,88,72,300,300,13,16.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/7/2015,0.05,3.36,1750,85,66,340,10,15,23,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/7/2015,0,6.26,1145,81,59,310,310,15,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/7/2015,0,2.91,1131,80,56,10,320,12.1,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/7/2015,0,3.36,1351,84,56,290,310,12.1,16.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/7/2015,0,3.8,1322,86,59,140,150,12.1,15,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/7/2015,0.1,4.7,2314,86,67,360,350,17,23.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/7/2015,0.95,1.34,47,84,69,130,130,8.9,11,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/7/2015,0,0.89,1200,89,67,360,160,4.9,6.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/7/2015,0,2.01,1809,88,64,200,200,8.9,12.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/7/2015,0.56,2.46,1118,86,64,270,280,21.9,35.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/7/2015,0,2.68,1205,86,58,310,260,8.9,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/8/2015,0,4.03,1159,85,61,270,290,12.1,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/8/2015,0,4.03,1429,84,57,200,200,12.1,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/8/2015,0,4.03,2259,87,62,200,220,14.1,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/8/2015,0.23,4.92,150,86,65,300,300,23.9,36.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/8/2015,0,3.8,1440,84,60,270,300,14.1,21.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/8/2015,0.03,0.89,1105,79,56,30,20,6.9,10.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/8/2015,0,3.58,1218,82,61,110,130,14.1,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/8/2015,0,1.34,1112,84,57,100,100,8.1,11,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/8/2015,0,2.46,2359,84,64,150,160,8.9,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/8/2015,0.01,5.82,1134,73,70,150,140,15,21.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/8/2015,0.25,5.82,1242,85,66,350,360,17,23,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/8/2015,0.06,4.92,1948,81,58,280,290,14.1,23,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/8/2015,0,1.79,1610,79,55,300,320,8.1,12.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/8/2015,0,2.01,2244,85,53,300,170,8.1,11,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/8/2015,0,1.57,1517,89,57,200,150,8.1,12.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/8/2015,0,1.79,2118,92,60,190,200,8.1,11,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/8/2015,0,2.01,1733,91,63,140,140,13,16.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/8/2015,0.03,3.13,1310,89,65,150,150,14.1,19,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/8/2015,0,6.26,1712,87,72,150,150,16.1,21,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/8/2015,3.94,4.92,1525,82,70,320,90,17,33.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/8/2015,0,3.8,1600,80,57,360,340,13,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/8/2015,0,2.46,1406,79,54,10,340,10.1,15,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/8/2015,0,1.57,921,82,51,150,310,6.9,10.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/8/2015,0.04,1.79,1610,87,61,320,320,21,30,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/8/2015,0,3.58,1056,80,57,310,300,13,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/8/2015,0,2.46,1103,75,55,290,340,8.9,16.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/8/2015,0,2.91,1036,76,51,320,20,10.1,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/8/2015,0,0.89,1714,80,51,320,50,6.9,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/8/2015,0,2.01,1237,84,54,150,230,8.1,12.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/8/2015,0.03,2.24,1756,88,59,280,270,15,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/8/2015,0,1.34,1428,86,66,250,240,6.9,8.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/9/2015,0,1.34,1403,88,61,360,320,8.9,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/9/2015,0,2.01,1332,89,60,360,360,10.1,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/9/2015,0,2.01,1056,90,63,360,10,10.1,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/9/2015,0,4.7,1558,91,63,120,160,15,21,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/9/2015,0,3.8,523,84,66,100,100,10.1,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/9/2015,0,1.12,1934,86,57,280,150,6.9,10.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/9/2015,0,2.01,1209,89,54,200,200,8.1,12.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/9/2015,0,2.46,1545,92,60,150,150,10.1,15,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/9/2015,0,2.01,1056,91,69,290,290,8.1,11,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/9/2015,1.55,6.04,1404,75,62,350,330,13,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/9/2015,0,4.47,1702,81,54,360,330,13,32,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/9/2015,1.43,1.12,1144,69,53,200,190,8.1,13,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/9/2015,0,6.93,1108,69,53,300,290,16.1,23,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/9/2015,0,5.82,1106,75,48,290,290,17,27.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/9/2015,0,1.12,1442,81,46,320,320,8.9,12.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/9/2015,0,0.45,1327,84,47,210,290,6.9,10.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/9/2015,0,1.57,1511,83,49,200,280,8.1,15,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/9/2015,0,2.24,1354,84,51,120,150,8.9,15,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/9/2015,0,2.91,1346,84,56,150,200,12.1,18.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/9/2015,0,6.49,831,76,51,10,360,17,23,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/9/2015,0.1,2.24,1213,64,50,90,90,8.9,12.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/9/2015,0.02,2.46,1133,72,49,40,30,10.1,14.1,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/9/2015,0,2.46,1021,77,45,60,20,8.9,15,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/9/2015,0,2.68,1418,79,43,40,60,13,17,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/9/2015,0,4.25,1156,75,48,60,90,15,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/9/2015,0,5.37,1222,70,50,70,60,16.1,19.9,1,1,1,1,PENNSYLVANIA,2015,"26,000",0,0,0,0,0,0
